SaleID,Book Title,Genre,Price,Quantity Sold,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location
4375,Proactive 3rdgeneration application,Mystery,43.83,4,67,Female,10/21/2022,PayPal,Chicago
4376,Organic client-server customer loyalty,Sci-Fi,25.81,4,50,Male,4/18/2024,Credit Card,Chicago
4377,Phased mobile encryption,Fiction,47.45,5,46,Female,11/25/2023,Credit Card,Chicago
4378,Re-contextualized object-oriented flexibility,Fantasy,19.97,2,29,Female,2/17/2022,Credit Card,LA
4379,Function-based stable task-force,Fantasy,47.16,3,60,Female,3/14/2022,PayPal,NY
4380,Devolved local product,Mystery,19.4,1,66,Female,6/9/2024,Credit Card,Seattle
4381,Multi-layered national portal,Sci-Fi,16.14,4,27,Male,1/29/2024,PayPal,NY
4382,Enhanced bottom-line customer loyalty,Fiction,28.72,1,42,Female,3/8/2023,PayPal,Chicago
4383,Reduced discrete focus group,Sci-Fi,35.69,5,31,Female,10/6/2022,Credit Card,Chicago
4384,Grass-roots tertiary product,Fantasy,32.93,3,47,Male,4/30/2024,Cash,LA
4385,Extended grid-enabled Internet solution,Biography,9.2,4,58,Male,9/2/2023,Cash,NY
4386,Innovative empowering frame,Fiction,33.05,1,46,Female,7/8/2024,Credit Card,Miami
4387,Enhanced tangible capacity,Non-Fiction,14.19,4,42,Male,9/18/2023,Credit Card,Chicago
4388,Future-proofed discrete hierarchy,Sci-Fi,37.71,4,41,Male,8/3/2023,PayPal,Chicago
4389,Multi-tiered regional analyzer,Fantasy,46.1,3,45,Female,12/5/2023,Cash,Seattle
4390,Realigned uniform workforce,Biography,47.56,3,35,Male,8/29/2023,Credit Card,Seattle
4391,Sharable 24/7 function,Fiction,48.93,2,53,Male,9/11/2022,Credit Card,Seattle
4392,Versatile secondary portal,Non-Fiction,32.12,3,30,Male,4/3/2024,Cash,LA
4393,Programmable logistical focus group,Fantasy,22.11,3,41,Male,6/26/2023,Cash,Seattle
4394,Multi-layered directional Graphic Interface,Non-Fiction,12.08,2,38,Female,10/12/2023,PayPal,Miami
4395,Streamlined uniform interface,Non-Fiction,21.47,2,46,Female,6/14/2024,Credit Card,Seattle
4396,Devolved eco-centric budgetary management,Sci-Fi,24.49,4,25,Male,8/29/2023,Credit Card,NY
4397,Monitored scalable protocol,Mystery,22.57,3,51,Male,3/17/2024,PayPal,Chicago
4398,Innovative systemic orchestration,Mystery,31.14,1,45,Female,9/29/2022,PayPal,Miami
4399,Multi-layered actuating project,Non-Fiction,14.42,2,49,Male,5/31/2024,Cash,Chicago
4400,Mandatory real-time firmware,Biography,35.81,2,43,Female,5/24/2024,Credit Card,Seattle
4401,Organic explicit middleware,Biography,24.46,3,22,Female,9/13/2024,PayPal,LA
4402,Open-architected well-modulated framework,Mystery,6.6,2,59,Female,11/19/2023,PayPal,Chicago
4403,Pre-emptive non-volatile functionalities,Non-Fiction,43.75,2,35,Male,2/23/2022,PayPal,NY
4404,Realigned contextually-based time-frame,Biography,22.91,4,61,Male,9/1/2022,Cash,NY
4405,Sharable asymmetric help-desk,Biography,45.1,2,39,Male,9/7/2022,PayPal,LA
4406,Reduced clear-thinking emulation,Non-Fiction,11.01,4,32,Female,12/26/2023,PayPal,Miami
4407,Configurable clear-thinking middleware,Biography,42.08,2,26,Female,6/17/2022,PayPal,LA
4408,Monitored web-enabled application,Sci-Fi,46.3,2,21,Female,5/5/2023,PayPal,Seattle
4409,Re-contextualized grid-enabled analyzer,Non-Fiction,44.06,3,49,Male,2/17/2022,Credit Card,Miami
4410,Fundamental object-oriented interface,Biography,34.2,3,53,Female,4/11/2022,Credit Card,LA
4411,Polarized coherent projection,Fantasy,36.87,4,35,Male,8/10/2024,Cash,NY
4412,Multi-channeled systemic complexity,Non-Fiction,42.79,2,32,Male,12/20/2022,Cash,Seattle
4413,Cloned fault-tolerant throughput,Mystery,13.56,5,39,Male,6/7/2022,PayPal,NY
4414,Synchronized tangible analyzer,Sci-Fi,49.29,1,57,Female,6/30/2023,Cash,Seattle
4415,Cross-platform asymmetric data-warehouse,Non-Fiction,47.19,1,50,Female,10/16/2022,PayPal,Seattle
4416,Decentralized client-server access,Fantasy,23.45,3,52,Male,11/25/2022,Cash,LA
4417,Sharable human-resource extranet,Sci-Fi,24.27,1,58,Male,4/6/2023,Credit Card,Seattle
4418,Balanced secondary Local Area Network,Sci-Fi,35.54,5,18,Male,7/8/2024,Cash,Miami
4419,Synchronized bottom-line middleware,Fantasy,45.55,2,30,Female,1/8/2024,PayPal,LA
4420,Down-sized optimal paradigm,Mystery,22.64,5,45,Female,12/16/2023,Credit Card,Miami
4421,Extended maximized synergy,Non-Fiction,38.96,5,49,Female,4/24/2024,Cash,Chicago
4422,Innovative directional strategy,Fantasy,11.49,2,43,Female,8/14/2022,Cash,Seattle
4423,Distributed uniform service-desk,Non-Fiction,9.44,1,18,Female,3/7/2022,Cash,Chicago
4424,Front-line homogeneous synergy,Mystery,15.55,5,45,Female,12/1/2023,Credit Card,Seattle
4425,Customer-focused motivating initiative,Fantasy,34.46,1,63,Male,8/2/2022,Credit Card,Miami
4426,Polarized leadingedge productivity,Biography,26.37,3,69,Male,9/5/2024,Cash,Seattle
4427,Synchronized 5thgeneration projection,Mystery,18.46,4,55,Female,2/25/2022,Credit Card,Chicago
4428,Self-enabling bandwidth-monitored circuit,Non-Fiction,21.67,1,59,Male,10/17/2023,Credit Card,Miami
4429,User-friendly 24/7 strategy,Fiction,7.46,1,37,Male,2/11/2024,Cash,LA
4430,Adaptive full-range structure,Mystery,49.76,2,58,Female,10/8/2023,Cash,LA
4431,Optional web-enabled intranet,Non-Fiction,25.93,4,56,Female,7/18/2024,Credit Card,NY
4432,Pre-emptive static structure,Mystery,28.19,2,57,Male,11/23/2023,Credit Card,NY
4433,Monitored tangible knowledge user,Fiction,39.6,4,37,Female,11/1/2022,Credit Card,Chicago
4434,Re-contextualized homogeneous matrices,Sci-Fi,27.78,1,55,Male,1/16/2023,Credit Card,Miami
4435,Integrated contextually-based toolset,Mystery,18.56,5,23,Male,7/12/2023,Credit Card,LA
4436,Upgradable dedicated process improvement,Fiction,48.12,1,65,Female,7/29/2024,PayPal,NY
4437,Ameliorated demand-driven knowledgebase,Mystery,39.77,2,41,Male,2/3/2022,Cash,LA
4438,Multi-channeled bandwidth-monitored throughput,Mystery,34.96,1,54,Male,3/19/2022,Cash,Chicago
4439,Total regional collaboration,Biography,40.33,5,41,Female,2/1/2022,PayPal,Chicago
4440,Open-source incremental parallelism,Biography,44.54,2,28,Male,10/11/2023,Credit Card,Miami
4441,Multi-lateral eco-centric task-force,Sci-Fi,31.9,5,38,Female,4/21/2023,PayPal,Seattle
4442,Ergonomic 5thgeneration policy,Biography,21.31,2,39,Male,3/29/2023,Cash,Chicago
4443,Fully-configurable object-oriented database,Fiction,9.96,1,65,Female,12/13/2022,Cash,NY
4444,Cloned real-time productivity,Mystery,47.95,3,58,Female,6/4/2024,PayPal,Miami
4445,Reduced scalable attitude,Fantasy,8.39,2,47,Female,4/8/2024,Cash,Miami
4446,Advanced optimizing service-desk,Non-Fiction,16.39,4,35,Female,7/18/2024,PayPal,LA
4447,Networked client-driven info-mediaries,Mystery,48.13,1,18,Female,5/8/2022,Cash,Chicago
4448,Implemented global moratorium,Fiction,39.21,3,31,Male,9/29/2022,Credit Card,NY
4449,Distributed stable artificial intelligence,Biography,6.37,3,36,Female,6/30/2024,Cash,Seattle
4450,Future-proofed 24hour open architecture,Fiction,41.58,1,50,Female,7/16/2022,Cash,Chicago
4451,Front-line upward-trending customer loyalty,Fiction,48.1,2,42,Male,4/28/2022,Credit Card,LA
4452,Adaptive content-based website,Mystery,49.93,5,20,Male,7/27/2022,PayPal,Chicago
4453,Profit-focused homogeneous moderator,Biography,14.3,5,29,Male,4/20/2023,Credit Card,Chicago
4454,Reduced multimedia strategy,Biography,41.61,2,31,Male,7/22/2023,Cash,Miami
4455,Upgradable analyzing pricing structure,Non-Fiction,43.73,4,37,Female,7/22/2024,Cash,Miami
4456,Cloned client-server process improvement,Sci-Fi,36.49,1,68,Female,9/19/2023,PayPal,NY
4457,Realigned 4thgeneration open architecture,Biography,40.48,1,69,Male,3/25/2024,PayPal,Seattle
4458,Cross-platform heuristic moratorium,Non-Fiction,48.62,5,30,Female,9/18/2023,Credit Card,NY
4459,Diverse full-range Graphical User Interface,Fantasy,10.08,2,59,Male,8/21/2023,Credit Card,Chicago
4460,Open-source modular toolset,Non-Fiction,32.7,2,34,Male,6/4/2023,PayPal,Miami
4461,Cross-platform coherent monitoring,Fiction,24.56,1,22,Female,9/9/2024,Cash,Seattle
4462,Triple-buffered upward-trending middleware,Biography,19.76,3,67,Male,6/21/2024,PayPal,Miami
4463,Realigned 6thgeneration capacity,Fantasy,44.58,1,51,Female,11/12/2023,Cash,Seattle
4464,Switchable systematic functionalities,Mystery,49.3,3,67,Female,1/2/2024,Credit Card,Chicago
4465,Progressive homogeneous access,Sci-Fi,16.58,4,26,Female,3/31/2022,Cash,Chicago
4466,Public-key client-server forecast,Mystery,12.77,1,51,Female,11/12/2023,Cash,Miami
4467,User-centric interactive success,Non-Fiction,49.6,5,69,Female,2/16/2024,Cash,Seattle
4468,Assimilated tangible complexity,Biography,12.8,3,22,Female,6/1/2024,PayPal,Chicago
4469,Right-sized hybrid adapter,Sci-Fi,7.52,4,18,Male,2/25/2023,Credit Card,Chicago
4470,Seamless bandwidth-monitored support,Sci-Fi,45.02,4,39,Female,12/8/2023,Cash,LA
4471,Grass-roots upward-trending leverage,Fantasy,12.17,2,23,Male,1/16/2023,Credit Card,NY
4472,Devolved client-server website,Non-Fiction,25.41,1,57,Male,8/5/2024,Credit Card,LA
4473,Mandatory multimedia intranet,Non-Fiction,19.94,1,66,Female,8/7/2023,Credit Card,NY
4474,Multi-lateral contextually-based paradigm,Fantasy,43,3,39,Male,4/18/2023,PayPal,LA
4475,Multi-lateral mission-critical project,Sci-Fi,29.24,3,64,Female,9/18/2023,Credit Card,Seattle
4476,Realigned bandwidth-monitored benchmark,Non-Fiction,12.18,1,34,Male,4/18/2024,Credit Card,NY
4477,Vision-oriented regional Internet solution,Fantasy,20.28,2,29,Female,11/14/2023,Cash,Chicago
4478,Open-architected client-server customer loyalty,Non-Fiction,45.92,5,28,Female,12/28/2022,Cash,Miami
4479,Extended dedicated system engine,Mystery,44.75,2,49,Female,1/14/2022,Cash,Miami
4480,Front-line full-range system engine,Mystery,25.73,3,23,Male,2/19/2024,Credit Card,Chicago
4481,Self-enabling context-sensitive moderator,Fantasy,44.18,2,67,Male,8/10/2023,PayPal,NY
4482,Organized zero-defect open architecture,Fantasy,34.71,1,65,Male,10/30/2022,PayPal,Seattle
4483,Down-sized bottom-line encoding,Mystery,32.66,4,62,Male,1/4/2023,PayPal,Miami
4484,Triple-buffered hybrid circuit,Non-Fiction,40.35,4,33,Female,1/25/2024,PayPal,LA
4485,Multi-tiered tertiary hub,Mystery,29.06,2,24,Male,3/27/2024,Cash,Miami
4486,Object-based radical analyzer,Sci-Fi,39.5,5,55,Male,6/12/2022,PayPal,Chicago
4487,Monitored eco-centric customer loyalty,Non-Fiction,17.84,3,22,Female,2/9/2023,PayPal,Seattle
4488,Optional eco-centric artificial intelligence,Sci-Fi,39.77,2,69,Male,5/22/2024,Cash,LA
4489,Multi-tiered background orchestration,Sci-Fi,18.95,3,23,Male,3/2/2024,Cash,Seattle
4490,Optional maximized analyzer,Mystery,28.52,5,38,Male,2/6/2023,PayPal,Seattle
4491,Multi-tiered asynchronous synergy,Fantasy,13.01,4,45,Female,4/9/2024,Cash,Miami
4492,Business-focused empowering success,Mystery,23.22,5,59,Male,9/1/2022,Cash,Seattle
4493,Innovative fresh-thinking hardware,Biography,25.16,3,24,Female,10/29/2022,Cash,NY
4494,User-centric content-based concept,Non-Fiction,37.13,2,36,Male,12/10/2022,Cash,Miami
4495,Programmable full-range migration,Fantasy,25.31,5,37,Male,2/18/2024,Cash,NY
4496,Universal client-driven project,Fiction,26.87,4,43,Male,10/7/2023,PayPal,NY
4497,Customizable coherent function,Mystery,20.14,3,32,Male,8/16/2022,Cash,Miami
4498,Front-line content-based implementation,Fiction,7.05,5,64,Female,9/4/2022,PayPal,Seattle
4499,Visionary intangible website,Fiction,13.59,2,69,Male,2/17/2024,PayPal,Chicago
4500,Universal transitional synergy,Mystery,9,2,30,Female,10/23/2023,Cash,Chicago
4501,Inverse real-time orchestration,Sci-Fi,22.08,2,24,Female,9/7/2022,Cash,NY
4502,Profound directional secured line,Mystery,9.53,3,21,Male,10/24/2023,Credit Card,NY
4503,Triple-buffered next generation complexity,Sci-Fi,8.72,3,21,Male,8/31/2022,Credit Card,NY
4504,Operative client-driven methodology,Biography,9.59,4,59,Male,6/22/2022,Cash,Chicago
4505,Sharable client-server protocol,Non-Fiction,49.77,2,59,Female,3/16/2024,PayPal,NY
4506,Upgradable clear-thinking attitude,Biography,30.27,3,21,Male,6/8/2023,Cash,LA
4507,Fully-configurable dynamic approach,Fantasy,9.84,2,59,Female,9/27/2023,PayPal,Seattle
4508,Vision-oriented attitude-oriented neural-net,Fantasy,17.13,1,30,Male,6/9/2023,Credit Card,Chicago
4509,Secured motivating circuit,Fantasy,18.79,4,55,Male,9/8/2023,Cash,Chicago
4510,Ergonomic bifurcated middleware,Biography,12.35,4,33,Male,12/26/2022,Credit Card,Miami
4511,Re-contextualized transitional intranet,Biography,36.86,3,56,Male,7/28/2023,Credit Card,NY
4512,Down-sized fresh-thinking array,Mystery,5.11,1,25,Male,7/11/2024,Cash,Chicago
4513,Stand-alone logistical Local Area Network,Mystery,32.8,5,68,Female,12/5/2022,Credit Card,NY
4514,Multi-channeled incremental paradigm,Biography,32.37,1,66,Male,3/2/2023,Cash,LA
4515,Triple-buffered multimedia framework,Non-Fiction,38.89,3,56,Female,9/29/2023,PayPal,Miami
4516,Visionary motivating intranet,Mystery,46.31,5,34,Male,12/26/2022,Credit Card,Miami
4517,Compatible 3rdgeneration implementation,Sci-Fi,47.25,2,54,Female,10/26/2023,PayPal,Miami
4518,Sharable national software,Non-Fiction,24.39,5,49,Female,12/11/2023,PayPal,Miami
4519,Re-contextualized human-resource matrices,Sci-Fi,33.35,1,52,Female,2/17/2024,PayPal,LA
4520,Progressive multi-state ability,Non-Fiction,49.55,1,49,Female,12/30/2022,Cash,LA
4521,De-engineered mobile projection,Fiction,20.54,3,36,Male,8/20/2023,Credit Card,LA
4522,De-engineered demand-driven Local Area Network,Fantasy,35.82,5,61,Female,3/13/2022,Cash,LA
4523,Distributed zero-defect open system,Fiction,44.51,5,25,Female,6/14/2023,PayPal,LA
4524,Progressive responsive customer loyalty,Fiction,25.63,2,24,Male,5/11/2022,PayPal,Seattle
4525,Front-line stable utilization,Mystery,17.58,1,59,Male,1/27/2024,Credit Card,Chicago
4526,Cloned well-modulated utilization,Biography,11.84,3,41,Male,10/5/2022,PayPal,LA
4527,Exclusive zero administration process improvement,Sci-Fi,36.77,2,40,Female,9/17/2023,PayPal,LA
4528,Virtual dedicated service-desk,Fiction,30.94,3,60,Male,3/7/2022,PayPal,NY
4529,Seamless reciprocal adapter,Fiction,37.94,4,24,Male,5/6/2024,Cash,LA
4530,Total neutral middleware,Fantasy,12.53,1,41,Female,5/30/2023,Cash,NY
4531,Horizontal value-added utilization,Sci-Fi,25.01,2,22,Female,5/17/2022,Credit Card,Miami
4532,Phased didactic implementation,Sci-Fi,13.06,5,58,Female,4/27/2022,PayPal,Miami
4533,Programmable static approach,Fantasy,10.66,5,66,Female,2/1/2022,Cash,LA
4534,Future-proofed global hierarchy,Biography,17.98,5,38,Male,5/25/2023,Cash,Miami
4535,Horizontal composite knowledge user,Biography,16.05,4,47,Male,3/10/2024,Cash,LA
4536,Reactive zero-defect capacity,Fantasy,21.41,3,29,Male,11/28/2023,PayPal,Miami
4537,Virtual dedicated alliance,Fantasy,42.74,1,27,Female,5/9/2022,Cash,Chicago
4538,Re-engineered national analyzer,Mystery,21.23,2,63,Female,8/21/2022,Cash,NY
4539,Networked non-volatile architecture,Biography,12.84,3,32,Female,2/25/2024,Credit Card,Seattle
4540,Universal web-enabled application,Mystery,44.07,2,57,Male,5/13/2022,Cash,LA
4541,Business-focused tangible toolset,Mystery,17.03,1,37,Male,1/20/2023,Credit Card,Chicago
4542,Secured regional framework,Mystery,47.88,1,65,Male,9/6/2024,Cash,NY
4543,Devolved directional contingency,Non-Fiction,24.76,1,61,Female,3/20/2024,Cash,Seattle
4544,Innovative secondary installation,Fiction,33.47,1,66,Female,7/25/2023,Credit Card,LA
4545,User-friendly fault-tolerant access,Sci-Fi,29.64,4,30,Female,9/20/2023,PayPal,LA
4546,Public-key non-volatile budgetary management,Non-Fiction,34.51,5,66,Male,12/1/2022,Cash,Chicago
4547,Automated disintermediate methodology,Biography,11.53,1,68,Male,5/12/2023,Cash,Miami
4548,Profit-focused even-keeled emulation,Non-Fiction,38.06,4,20,Female,8/14/2022,Credit Card,NY
4549,Re-engineered neutral Graphic Interface,Sci-Fi,7.53,5,65,Female,7/28/2022,Credit Card,Miami
4550,Total dynamic open architecture,Fiction,47.89,1,41,Female,3/8/2022,Credit Card,Seattle
4551,Advanced impactful data-warehouse,Sci-Fi,49.47,4,59,Female,7/24/2023,Credit Card,LA
4552,Ergonomic system-worthy portal,Sci-Fi,15.08,5,50,Female,3/31/2024,Cash,Chicago
4553,Profit-focused 3rdgeneration process improvement,Sci-Fi,26.72,3,47,Female,9/28/2023,Cash,Chicago
4554,Digitized radical functionalities,Sci-Fi,22.97,5,58,Male,7/21/2022,Credit Card,Miami
4555,Adaptive coherent complexity,Fiction,23.33,5,45,Male,8/13/2022,Cash,Seattle
4556,Up-sized real-time conglomeration,Non-Fiction,42.28,1,21,Male,5/13/2023,Cash,Seattle
4557,Assimilated multi-tasking workforce,Sci-Fi,43.74,5,33,Male,9/29/2023,Credit Card,Miami
4558,Triple-buffered methodical model,Sci-Fi,42.41,5,69,Male,4/28/2024,PayPal,Chicago
4559,Future-proofed modular functionalities,Non-Fiction,27.06,1,43,Male,7/15/2023,Credit Card,LA
4560,Balanced reciprocal capability,Mystery,32.16,2,31,Male,3/17/2024,Credit Card,Miami
4561,Implemented 5thgeneration open architecture,Mystery,12.52,3,50,Male,8/8/2024,Cash,Miami
4562,Realigned regional migration,Non-Fiction,47.58,4,61,Female,6/7/2023,PayPal,NY
4563,Reverse-engineered client-driven system engine,Fiction,35.42,4,23,Female,12/29/2023,Cash,Chicago
4564,Decentralized fault-tolerant core,Fantasy,10.04,3,36,Female,2/28/2022,Credit Card,Miami
4565,De-engineered dedicated implementation,Sci-Fi,36.46,2,24,Male,7/13/2023,PayPal,Seattle
4566,Public-key static contingency,Sci-Fi,8.09,2,35,Male,10/3/2023,Cash,LA
4567,Optional next generation toolset,Fantasy,21.09,4,68,Male,7/20/2022,PayPal,Seattle
4568,Streamlined bandwidth-monitored help-desk,Biography,29.39,1,39,Female,12/13/2023,PayPal,NY
4569,Automated incremental open system,Biography,42.54,5,64,Female,11/17/2023,PayPal,LA
4570,Devolved solution-oriented extranet,Non-Fiction,48.91,3,26,Male,1/24/2023,PayPal,Seattle
4571,Optional logistical budgetary management,Biography,33.55,3,63,Female,5/1/2024,Cash,NY
4572,Ergonomic content-based forecast,Non-Fiction,38.95,2,29,Female,6/4/2024,Cash,Chicago
4573,Intuitive radical collaboration,Fiction,6.23,2,47,Female,8/20/2023,Credit Card,LA
4574,Devolved contextually-based open architecture,Mystery,36.29,4,63,Female,8/25/2023,Credit Card,LA
4575,Configurable web-enabled infrastructure,Mystery,35.2,4,38,Female,1/18/2024,PayPal,LA
4576,Assimilated tangible hardware,Sci-Fi,13.81,4,18,Female,3/16/2023,Cash,LA
4577,Synergistic actuating methodology,Fantasy,20.25,3,19,Male,1/3/2022,PayPal,Chicago
4578,Customer-focused incremental infrastructure,Fiction,12.4,1,26,Male,1/1/2024,PayPal,Chicago
4579,Synergistic disintermediate concept,Fiction,38.99,1,44,Female,1/23/2023,Cash,Chicago
4580,Open-source human-resource time-frame,Fiction,38.53,1,19,Female,4/1/2023,Cash,Miami
4581,Decentralized zero administration framework,Mystery,45.39,2,33,Male,4/17/2024,Credit Card,LA
4582,Vision-oriented multimedia initiative,Biography,19.97,2,52,Male,6/5/2022,PayPal,LA
4583,Function-based high-level structure,Fantasy,7.93,4,45,Male,9/9/2024,Cash,NY
4584,Fundamental client-server firmware,Sci-Fi,25.42,2,23,Female,4/22/2022,Cash,Seattle
4585,Versatile exuding matrices,Mystery,46,1,21,Female,11/22/2023,PayPal,Chicago
4586,Centralized dynamic customer loyalty,Non-Fiction,20.97,2,70,Female,5/1/2022,PayPal,Chicago
4587,Proactive 3rdgeneration circuit,Biography,49,5,28,Female,3/15/2024,Cash,Miami
4588,Up-sized composite toolset,Biography,41.72,5,23,Female,8/24/2023,PayPal,Chicago
4589,Quality-focused stable protocol,Fantasy,27.51,5,50,Female,12/18/2022,PayPal,Miami
4590,Reduced holistic leverage,Fantasy,10.22,3,38,Female,9/13/2023,Cash,LA
4591,Open-source discrete contingency,Fantasy,18.29,3,58,Male,9/27/2023,Cash,LA
4592,Visionary attitude-oriented benchmark,Non-Fiction,41.75,3,34,Male,4/10/2022,PayPal,NY
